title,neighbourhood,propertyType,numBedrooms,numBathrooms,floorArea,price,rating,sellerId,longitude,latitude,pricePerBedroom,deltaAvgPrice,deltaMedianPrice,dublinNorthSouth,distToCity,daysSincePublished,numFood,numRecreation,numShop,Apartment,Bungalow,Detached,Duplex,End of Terrace,Semi-D,Site,Terrace,Townhouse,A2,A3,B1,B2,B3,C1,C2,C3,D1,D2,E1,E2,F,G,SI_666,ZZZ,labels,labels_2,labels_3,price_decile,price_bucket
"99 Lansdowne Park, Ballsbridge, Dublin 4",Dublin 4,Detached,1.0,1.0,86,600000.0,G,11632,-6.234293,53.333691,600000.0,107593.220338983,-105000.0,S,2.669388068787809,37,50,16,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,9,8,High
"82 Ailesbury Road, Ballsbridge, Dublin 4",Dublin 4,Terrace,4.0,4.0,235,2500000.0,D1,7483,-6.225073,53.320141,625000.0,-1792406.779661017,-2005000.0,S,4.264737284810074,24,52,16,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,9,High
"Apartment 56, Moynihan Court, Tallaght, Dublin 24",Dublin 24,Apartment,1.0,1.0,51,159000.0,D1,10948,-6.350681,53.288031,159000.0,122532.60869565216,116000.0,S,9.493820685491992,3,41,8,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,5,-1,0,Low
"Apartment 15, Blackhall Court, Stoneybatter, Dublin 7",Dublin 7,Apartment,2.0,1.0,46,250000.0,E2,948,-6.282134,53.349442,125000.0,127430.10752688174,100000.0,N,1.6516459596016444,22,49,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,4,2,Low
"8 Airpark Court, Rathfarnham, Dublin 16",Dublin 16,Semi-D,4.0,3.0,143,525000.0,B3,2419,-6.306187,53.275301,131250.0,-17661.76470588235,-50000.0,S,9.218324318775178,40,45,9,26,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,8,High
"1 Hunters Walk, Ballycullen, Dublin 16",Dublin 16,End of Terrace,3.0,3.0,116,375000.0,B3,8647,-6.333128,53.2711371,125000.0,132338.23529411765,100000.0,S,10.384482999804309,17,24,4,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,5,-1,5,Medium
"Apartment 36, Clarendon Hall, Dublin 2",Dublin 2,Apartment,2.0,1.0,74,370000.0,C2,11720,-6.265843,53.34055,185000.0,48250.0,25000.0,S,1.4885122276122784,42,56,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,10,5,Medium
"14 Springvale, Edmondstown Road, Rathfarnham, Dublin 14",Dublin 14,Semi-D,3.0,3.0,101,450000.0,D1,10192,-6.297809,53.27736,150000.0,152505.37634408602,145000.0,S,8.821786233754413,35,46,9,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,7,High
"Apartment 18, Green View, Blanchardstown, Dublin 15",Dublin 15,Apartment,2.0,2.0,64,210000.0,D1,12,-6.392516,53.388519,105000.0,133274.28571428574,70000.0,N,9.748437666874324,17,43,9,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-1,0,Low
"6 Riverwood Gardens, Castleknock, Dublin 15",Dublin 15,Semi-D,4.0,2.0,124,480000.0,D1,12,-6.394649,53.373787,120000.0,-136725.71428571426,-200000.0,N,9.34858381295971,10,43,10,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-1,7,High
"34 Woodley Park, Kilmacud, Goatstown, Dublin 14",Dublin 14,Semi-D,3.0,2.0,109,599000.0,C3,1367,-6.222974,53.287117,199666.66666666666,3505.3763440860203,-4000.0,S,7.6921615339051055,14,49,13,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,8,High
"Apartment 127, Block B, Lymewood Mews, Northwood, Santry, Dublin 9",Dublin 9,Apartment,2.0,2.0,70,275000.0,C2,3658,-6.256419,53.402848,137500.0,127798.07692307694,105000.0,N,5.529245491600969,18,50,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,-1,2,Low
"4 Latchford Green, Clonee, Dublin 15",Dublin 15,Terrace,2.0,3.0,72,265000.0,B3,12,-6.431568,53.398231,132500.0,78274.28571428574,15000.0,N,12.551880256511302,38,42,8,23,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,2,Low
"28 Tynan Hall Park, Kingswood, Tallaght, Dublin 24",Dublin 24,Semi-D,3.0,2.0,98,349000.0,D1,10948,-6.374112,53.306197,116333.33333333333,-67467.39130434784,-74000.0,S,9.302955839868469,3,39,5,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,5,Medium
"20 Gazelle Lane, Tyrellstown, Tyrrelstown, Dublin 15",Dublin 15,Terrace,2.0,3.0,95,230000.0,B3,11062,-6.386169,53.418417,115000.0,113274.28571428574,50000.0,N,11.173383090385007,1,33,8,21,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,Low
"Apartment 15, Glen Court, Stepaside Park, Stepaside, Dublin 18",Dublin 18,Apartment,2.0,2.0,138,425000.0,B3,10978,-6.208891,53.254117,212500.0,94395.06172839506,0.0,S,11.472739818676208,43,20,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,6,Medium
"27 Kingston Grove, Ballinteer, Dublin 16",Dublin 16,Semi-D,3.0,1.0,81,485000.0,C3,49,-6.249298,53.270019,161666.66666666666,22338.23529411765,-10000.0,S,9.250445487780555,22,49,9,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,7,High
"73 The Heath, Belgard Heights, Tallaght, Dublin 24",Dublin 24,Semi-D,4.0,2.0,117,345000.0,E2,10948,-6.378478,53.29931,86250.0,-63467.39130434784,-70000.0,S,9.983401061948507,12,40,4,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,4,Medium
"171 Drimnagh Road, Drimnagh, Dublin 12",Dublin 12,Apartment,2.0,1.0,80,225000.0,G,4256,-6.326964,53.323975,112500.0,93117.64705882355,70000.0,S,5.604766943955013,34,48,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,1,Low
"3 Warrenstown Green, Blanchardstown, Dublin 15",Dublin 15,Semi-D,3.0,2.0,90,260000.0,D1,12,-6.384376,53.400447,86666.66666666667,83274.28571428574,20000.0,N,9.892839329831729,25,39,11,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-1,2,Low
"9 Olaf Road, Stoneybatter, Dublin 7",Dublin 7,Terrace,1.0,1.0,38,295000.0,G,9918,-6.2845103,53.3511798,295000.0,82430.10752688174,55000.0,N,1.771329130234355,12,50,10,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,3,3,Medium
"2 Hollywood Mews, Goatstown, Dublin 14",Dublin 14,Detached,2.0,1.0,95,395000.0,F,49,-6.226241,53.293248,197500.0,207505.37634408602,200000.0,S,6.9771266096829585,40,47,15,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,6,Medium
"69 Ballintyre Grove, Ballinteer, Dublin 16",Dublin 16,Apartment,2.0,2.0,82,350000.0,B3,8532,-6.257028,53.273129,175000.0,157338.23529411765,125000.0,S,8.88702074680613,31,50,9,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,5,Medium
"34 Leinster Avenue, North Strand, East Wall, Dublin 3",Dublin 3,Terrace,2.0,1.0,74,335000.0,F,453,-6.238247,53.358979,167500.0,143475.72815533978,60000.0,N,1.4639545112512116,19,52,13,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,4,Medium
"Apartment 37, Stapleton House, Dublin 1",Dublin 1,Apartment,1.0,1.0,40,225000.0,C3,10947,-6.255267,53.356044,225000.0,91105.26315789472,75000.0,N,0.37401517701198406,1,54,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,11,1,Low
"13 Lanesborough Crescent, Meakstown, Finglas, Dublin 11",Dublin 11,Apartment,2.0,1.0,68,200000.0,D1,10733,-6.30026,53.405583,100000.0,99732.75862068968,82000.0,N,6.4700618386104916,46,45,10,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,-1,0,Low
"Apartment 15, Block A, Heywood Court, Northwood, Santry, Dublin 9",Dublin 9,Apartment,2.0,2.0,70,275000.0,C1,10733,-6.256384,53.401532,137500.0,127798.07692307694,105000.0,N,5.383077533060739,46,54,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,-1,2,Low
"14 Ard Na Meala, Ballymun, Dublin 9",Dublin 9,Terrace,3.0,1.0,102,200000.0,D1,10733,-6.267585,53.398631,66666.66666666667,202798.07692307694,180000.0,N,5.099381339703407,46,50,12,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,0,Low
"22 Melville Court, Finglas, Dublin 11",Dublin 11,Duplex,3.0,3.0,98,230000.0,B3,10733,-6.294922,53.40056,76666.66666666667,69732.75862068968,52000.0,N,5.81428350169923,46,49,11,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,Low
"123 Belclare Park, Poppintree, Dublin 11",Dublin 11,Terrace,4.0,2.0,116,240000.0,D2,10733,-6.281972,53.402437,60000.0,59732.75862068968,42000.0,N,5.70823469386209,46,52,8,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,1,Low
"52 Kildonan Avenue, Finglas West, Finglas, Dublin 11",Dublin 11,End of Terrace,3.0,1.0,98,212000.0,F,10733,-6.30914,53.391725,70666.66666666667,87732.75862068968,70000.0,N,5.469786993415587,46,54,17,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,Low
"Apartment 15, The Iona, Prospect Hill, Finglas, Dublin 11",Dublin 11,Apartment,2.0,2.0,68,215000.0,B2,10733,-6.290973,53.379908,107500.0,84732.75862068968,67000.0,N,3.6952506835222936,46,47,16,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,-1,0,Low
"15 Linnetfields Park, Castaheany, Clonee, Dublin 15",Dublin 15,Apartment,2.0,1.0,67,223000.0,C2,10733,-6.440657,53.398289,111500.0,120274.28571428574,57000.0,N,13.108905597878532,46,44,8,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,Low
"1 Linnetfields Park, Castaheany, Clonee, Dublin 15",Dublin 15,Apartment,2.0,1.0,68,210000.0,C2,10733,-6.440373,53.39876,105000.0,133274.28571428574,70000.0,N,13.111620359265803,46,40,8,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,-1,0,Low
"15 Lanesborough Crescent, Meakstown, Finglas, Dublin 11",Dublin 11,Apartment,2.0,1.0,68,200000.0,D1,10733,-6.300269,53.40554,100000.0,99732.75862068968,82000.0,N,6.466014000447667,46,44,10,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,-1,0,Low
"9 Melville Terrace, Finglas, Dublin 11",Dublin 11,Duplex,3.0,3.0,99,235000.0,B3,10733,-6.292266,53.40019,78333.33333333333,64732.75862068968,47000.0,N,5.704649616974564,46,51,10,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,Low
"31 Linnetfields Park, Castaheany, Clonee, Dublin 15",Dublin 15,Apartment,2.0,1.0,66,210000.0,C1,10733,-6.441123,53.398878,105000.0,133274.28571428574,70000.0,N,13.16252710037527,46,41,8,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,Low
"5 Kiltalown Walk, Tallaght, Dublin 24",Dublin 24,Terrace,3.0,1.0,78,195000.0,SI_666,10948,-6.401271,53.277864,65000.0,86532.60869565216,80000.0,S,12.663543529669802,3,31,6,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,7,-1,0,Low
"Apartment 14, Westend Village, Blanchardstown, Dublin 15",Dublin 15,Apartment,3.0,2.0,76,269000.0,C2,1719,-6.390731,53.388993,89666.66666666667,74274.28571428574,11000.0,N,9.661864401167884,24,42,9,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,Low
"48 Broadford Avenue, Ballinteer, Dublin 16",Dublin 16,Semi-D,3.0,-1.0,100,445000.0,E1,2615,-6.26046,53.276379,148333.33333333334,62338.23529411765,30000.0,S,8.527193899485114,46,49,9,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,7,High
"3 Newhall Court, Old Blessington Road, Tallaght, Dublin 24",Dublin 24,Semi-D,3.0,2.0,82,249000.0,C2,10948,-6.407857,53.274889,83000.0,32532.60869565216,26000.0,S,13.210520881511744,24,29,4,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,7,-1,1,Low
"WALLS CONSTRUCTION, 8A Henrietta Lane, Dublin 1",Dublin 1,Site,-1.0,-1.0,202.34300000000002,350000.0,ZZZ,3658,-6.270167,53.353182,-350000.0,-33894.73684210528,-50000.0,N,0.8070702669229984,38,55,10,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,5,Medium
"47 Hayworth Terrace, Ongar Village, Ongar, Dublin 15",Dublin 15,Duplex,3.0,2.0,98,260000.0,C1,7490,-6.43849,53.392894,86666.66666666667,83274.28571428574,20000.0,N,12.757013374023034,39,45,10,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,-1,2,Low
"40 Ballyfermot Drive, Ballyfermot, Dublin 10",Dublin 10,End of Terrace,2.0,2.0,79,250000.0,G,7569,-6.355523,53.341498,125000.0,-26840.0,-25000.0,S,6.596656735985363,10,36,15,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,4,-1,2,Low
"125 Oakcourt Drive, Palmerstown, Dublin 20",Dublin 20,Bungalow,2.0,1.0,58,265000.0,C3,7569,-6.370125,53.349102,132500.0,46190.47619047621,25000.0,S,7.450695653605606,24,35,16,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,4,-1,2,Low
"Apartment 84, The William Bligh, The Gasworks, Dublin 4",Dublin 4,Apartment,1.0,1.0,50,368000.0,C3,2960,-6.235205,53.338654,368000.0,339593.220338983,127000.0,S,2.2054086802608346,12,51,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,12,5,Medium
"117 Cedarbrook Avenue, Cherry Orchard, Dublin 10",Dublin 10,Apartment,2.0,1.0,51,179000.0,C1,7569,-6.380086,53.335912,89500.0,44160.0,46000.0,S,8.321584982637601,3,42,10,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,4,-1,0,Low
"3 Killakee Green, Firhouse, Dublin 24",Dublin 24,Semi-D,3.0,2.0,88,325000.0,D2,10948,-6.343421,53.277622,108333.33333333333,-43467.39130434784,-50000.0,S,10.124666902653185,33,31,9,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,5,-1,4,Medium
"16 Deerpark Lodge, Tallaght, Dublin 24",Dublin 24,Apartment,2.0,1.0,60,200000.0,C3,1979,-6.374034,53.271555,100000.0,81532.60869565216,75000.0,S,11.893767760352441,51,28,4,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,5,-1,0,Low
"188 Le Fanu Road, Ballyfermot, Dublin 10",Dublin 10,Terrace,2.0,1.0,69,215000.0,F,463,-6.355699,53.342756,107500.0,8160.0,10000.0,S,6.582166638166463,46,38,15,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,-1,0,Low
"21 Shanliss Avenue, Santry, Dublin 9",Dublin 9,Semi-D,3.0,1.0,105,400000.0,D2,3658,-6.252118,53.392403,133333.33333333334,2798.0769230769365,-20000.0,N,4.384925125628475,18,61,12,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,6,Medium
"Site with F.P.P for Superior Detached Home, 22A Lakelands Park, Terenure, Dublin 6",Dublin 6,Site,-1.0,-1.0,607.029,498000.0,ZZZ,2608,-6.2926110389430505,53.30761348842631,-498000.0,136198.19819819822,27000.0,S,5.552098006857976,36,44,17,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,8,High
"7 Old Farm, Carpenterstown Road, Castleknock, Dublin 15",Dublin 15,Apartment,2.0,1.0,57,235000.0,D1,11062,-6.39319,53.376097,117500.0,108274.28571428574,45000.0,N,9.321680924919715,28,42,10,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-1,1,Low
"Apartment 29, Belarmine Hall, Stepaside, Dublin 18",Dublin 18,Apartment,3.0,1.0,82,345000.0,B3,10127,-6.222172,53.26165,115000.0,174395.06172839506,80000.0,S,10.437130138227564,51,46,9,19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,4,Medium
"23 Manor Court, Clonsilla, Dublin 15",Dublin 15,Apartment,2.0,1.0,84,220000.0,D1,1590,-6.39651,53.379381,110000.0,123274.28571428574,60000.0,N,9.637489225265416,50,44,9,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-1,1,Low
"26 Collegefort, Collegewood, Castleknock, Dublin 15",Dublin 15,Duplex,3.0,3.0,100,325000.0,B3,1590,-6.3735447,53.3692734,108333.33333333333,18274.28571428574,-45000.0,N,7.87041641958476,52,34,15,22,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-1,4,Medium
"49 The Dock Mill, Barrow Street, Grand Canal Dock, Dublin 4",Dublin 4,Apartment,1.0,1.0,45,320000.0,D1,6498,-6.236936,53.340506,320000.0,387593.220338983,175000.0,S,1.9776798685437094,1,51,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,12,4,Medium
"25 Killininny Court, Firhouse, Dublin 24",Dublin 24,Apartment,2.0,1.0,60,215000.0,D1,11577,-6.341227,53.280548,107500.0,66532.60869565216,60000.0,S,9.773808761707953,47,28,6,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,5,-1,0,Low
"76 Seagrave Drive, Finglas, Dublin 11",Dublin 11,Duplex,3.0,3.0,125,225000.0,B2,3658,-6.293353,53.405509,75000.0,74732.75862068968,57000.0,N,6.277764068749994,53,47,9,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,Low
"Apartment 21, Windmill Terrace, Clonsilla, Dublin 15",Dublin 15,Apartment,2.0,2.0,70,245000.0,C1,1815,-6.39992,53.380132,122500.0,98274.28571428574,35000.0,N,9.878184763547383,24,43,9,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,-1,1,Low
"32 Seaview Avenue East, East Wall, Dublin 3",Dublin 3,Terrace,3.0,1.0,82,385000.0,C1,11,-6.236451,53.357068,128333.33333333333,93475.72815533978,10000.0,N,1.495720821856154,38,50,14,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,13,6,Medium
"150 Beauvale Park, Artane, Dublin 5",Dublin 5,Terrace,3.0,2.0,88,375000.0,D1,11,-6.219831,53.385913,125000.0,21177.570093457936,5000.0,N,4.438513273707714,16,52,19,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,5,Medium
"Apt 10 Oxmanstown Lofts, Smithfield, Dublin 7",Dublin 7,Apartment,2.0,2.0,90,495000.0,A2,9918,-6.279107,53.346954,247500.0,-117569.89247311826,-145000.0,N,1.5577961322377991,12,52,11,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,7,High
"43 Gledswood Avenue, Clonskeagh, Dublin 14",Dublin 14,Semi-D,3.0,2.0,132,695000.0,C1,10001,-6.241639,53.304236,231666.66666666666,-92494.62365591398,-100000.0,S,5.537517745679374,51,46,20,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,9,High
"Apartment 104, The Oak, Ballinteer, Dublin 16",Dublin 16,Apartment,2.0,2.0,71,320000.0,D1,2946,-6.25418,53.270473,160000.0,187338.23529411765,155000.0,S,9.185436795270881,7,49,9,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,4,Medium
"Apartment 78, The Hibernian, The Gasworks, Grand Canal Dock, Dublin 4",Dublin 4,Apartment,1.0,1.0,54,375000.0,B3,3658,-6.235775,53.338922,375000.0,332593.220338983,120000.0,S,2.157811002597135,45,51,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,12,5,Medium
"19 Annaville Park, Dundrum, Dublin 14",Dublin 14,Semi-D,3.0,2.0,118,695000.0,B3,49,-6.244434,53.298543,231666.66666666666,-92494.62365591398,-100000.0,S,6.1291483213211,43,48,19,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,9,High
"41 Carnew Street, Stoneybatter, Dublin 7",Dublin 7,Terrace,2.0,2.0,80,450000.0,D1,6498,-6.292165,53.354527,225000.0,-72569.89247311826,-100000.0,N,2.2716189531884305,40,52,9,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,-1,7,High
"17 Saint Assam's Park, Raheny, Dublin 5",Dublin 5,Semi-D,5.0,4.0,138,625000.0,D2,10661,-6.16953,53.381747,125000.0,-228822.42990654206,-245000.0,N,6.674230072621066,57,39,18,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,9,-1,8,High
"San Michele, 4 Wellington Place, Ballsbridge, Dublin 4",Dublin 4,Detached,4.0,2.0,141,1300000.0,D1,3091,-6.242638,53.327595,325000.0,-592406.779661017,-805000.0,S,3.011944401380117,29,51,16,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,9,High
"19 Laurence Court, Mount Argus Road, Harold's Cross, Dublin 6",Dublin 6,Duplex,3.0,1.0,85,405000.0,C2,2608,-6.28125,53.323474,135000.0,229198.19819819822,120000.0,S,3.6357086990595526,50,50,15,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,14,6,Medium
"1 Magenta Crescent, Santry, Dublin 9",Dublin 9,End of Terrace,3.0,1.0,76,350000.0,E2,9172,-6.245205,53.395141,116666.66666666667,52798.07692307694,30000.0,N,4.748194812359809,17,54,13,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,-1,5,Medium
"32 Corrib Road, Terenure, Dublin 6",Dublin 6,Terrace,3.0,1.0,102,470000.0,E1,1413,-6.29419,53.314145,156666.66666666666,164198.19819819822,55000.0,S,4.950406428829138,1,46,17,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,7,High
"22 Glenanne, Kimmage, Dublin 6W",Dublin 6W,Apartment,2.0,1.0,51,325000.0,C3,8647,-6.3011742,53.3118966,162500.0,186096.77419354836,150000.0,S,5.401240109417551,45,45,17,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,4,Medium
"63 Bantry Square, Waterville, Blanchardstown, Dublin 15",Dublin 15,Duplex,3.0,3.0,119,290000.0,B2,12,-6.371159,53.393274,96666.66666666667,53274.28571428574,-10000.0,N,8.729968700958787,45,43,9,21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-1,3,Medium
"3 Saint Declan's Road, Marino, Dublin 3",Dublin 3,Terrace,3.0,1.0,92,385000.0,F,8505,-6.229345,53.368029,128333.33333333333,93475.72815533978,10000.0,N,2.5225826018841615,59,50,15,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,14,6,Medium
"61 Highgrove, Mount Talbot, Clondalkin, Dublin 22",Dublin 22,Apartment,2.0,2.0,76,225000.0,D1,7569,-6.371453,53.3188,112500.0,17820.0,2000.0,S,8.43812931598729,33,35,5,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,4,-1,1,Low
"24 Parkview, Verdemont, Blanchardstown, Dublin 15",Dublin 15,Duplex,3.0,2.0,104,240000.0,C2,12,-6.393263,53.387349,80000.0,103274.28571428574,40000.0,N,9.74235828328129,32,43,9,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,1,Low
"7 Shanowen Avenue, Santry, Dublin 9",Dublin 9,Semi-D,3.0,2.0,95,375000.0,E1,3658,-6.257729,53.388285,125000.0,27798.076923076937,5000.0,N,3.90997840133417,37,58,10,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,15,5,Medium
